@timestamp,@version,app_proto,cookies,dest_ip,dest_port,event_type,fileinfo,flow_id,geoip,geoip_ext,headers,host,http,in_iface,method,path,peer,pkt_src,post_data,proto,response_msg,sector,src_ip,src_port,status,t-pot_hostname,t-pot_ip_ext,t-pot_ip_int,timestamp,tx_id,type,uuid
2024-12-02T09:26:24.492Z,1,,{'sess_uuid': '2cb3f70f-ae1f-4600-9ddc-16f022e40831'},,80,,,,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}","{'sec-ch-ua-mobile': '?0', 'cookie': 'sess_uuid=2cb3f70f-ae1f-4600-9ddc-16f022e40831', 'host': '18.142.228.230', 'accept-language': 'en-US;q=0.9,en;q=0.8', 'accept': 'text/javascript, application/javascript, application/ecmascript, application/x-ecmascript, */*; q=0.01', 'cache-control': 'max-age=0', 'ocs-apirequest': 'true', 'connection': 'close', 'requesttoken': 'ZFo8HwAyPg8OHkMLKAkZDEk9CzU4SlQ5GjwALzxtGzg=:VbsjeTXabzl3jcwvzQctOs3xCO7axTLnOvbePZr95oI=', 'x-requested-with': 'XMLHttpRequest', 'accept-encoding': 'gzip, deflate, br', 'sec-ch-ua': '"".Not/A)Brand"";v=""99"", ""Google Chrome"";v=""131"", ""Chromium"";v=""131""', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.86 Safari/537.36', 'sec-ch-ua-platform': 'Windows'}",f88211c9d984,,,GET,/core/vendor/browser-update/browser-update.js?_=1733131584297,{},,,,"{'version': '0.6.0', 'response': {'message': {'sess_uuid': '37719ccc-8d50-48e4-a00d-63a702f1e7ca', 'detection': {'order': 1, 'version': '0.6.0', 'name': 'index', 'type': 1}}}}",other,183.89.248.147,59807,200,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.492499,,Tanner,9cc163dc-5b0c-462d-8cdf-803224f6cbf2
2024-12-02T09:26:24.823Z,1,,{'sess_uuid': '2cb3f70f-ae1f-4600-9ddc-16f022e40831'},,80,,,,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}","{'cookie': 'sess_uuid=2cb3f70f-ae1f-4600-9ddc-16f022e40831', 'origin': 'null', 'host': '18.142.228.230', 'upgrade-insecure-requests': '1', 'accept-language': 'en-US,en;q=0.9', 'accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7', 'cache-control': 'max-age=0', 'content-length': '89', 'connection': 'keep-alive', 'accept-encoding': 'gzip, deflate, br', 'content-type': 'application/x-www-form-urlencoded', 'user-agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36'}",f88211c9d984,,,POST,/,{},,"{'password': 'test', 'timezone': 'Asia/Jakarta', 'user': 'test', 'timezone-offset': '7', 'requesttoken': 'zwqs2pr4wr'}",,"{'version': '0.6.0', 'response': {'message': {'sess_uuid': 'ecc2f2d7-bd4b-440a-9ba9-41289afbe5d0', 'detection': {'order': 0, 'version': '0.6.0', 'name': 'unknown', 'type': 1}}}}",other,183.89.248.147,59811,200,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.823737,,Tanner,9cc163dc-5b0c-462d-8cdf-803224f6cbf2
2024-12-02T09:26:25.171Z,1,,{'sess_uuid': '2cb3f70f-ae1f-4600-9ddc-16f022e40831'},,80,,,,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}","{'cookie': 'sess_uuid=2cb3f70f-ae1f-4600-9ddc-16f022e40831', 'origin': 'null', 'host': '18.142.228.230', 'upgrade-insecure-requests': '1', 'accept-language': 'en-US,en;q=0.9', 'accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7', 'cache-control': 'max-age=0', 'content-length': '205', 'connection': 'keep-alive', 'accept-encoding': 'gzip, deflate, br', 'content-type': 'application/x-www-form-urlencoded', 'user-agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36'}",f88211c9d984,,,POST,/,{},,"{'password': 'test', 'timezone': 'Asia/Jakarta', 'user': 'test', 'timezone-offset': '7', 'requesttoken': 'ZFo8HwAyPg8OHkMLKAkZDEk9CzU4SlQ5GjwALzxtGzg=:VbsjeTXabzl3jcwvzQctOs3xCO7axTLnOvbePZr95oI=ra8yy%>gbx5v\'/""<lfq7q'}",,"{'version': '0.6.0', 'response': {'message': {'sess_uuid': 'ecc2f2d7-bd4b-440a-9ba9-41289afbe5d0', 'detection': {'order': 0, 'version': '0.6.0', 'name': 'unknown', 'type': 1}}}}",other,183.89.248.147,59815,200,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:25.171289,,Tanner,9cc163dc-5b0c-462d-8cdf-803224f6cbf2
2024-12-02T09:26:24.914Z,1,,{'sess_uuid': '2cb3f70f-ae1f-4600-9ddc-16f022e40831'},,80,,,,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}","{'cookie': 'sess_uuid=2cb3f70f-ae1f-4600-9ddc-16f022e40831', 'origin': 'null', 'host': '18.142.228.230', 'upgrade-insecure-requests': '1', 'accept-language': 'en-US,en;q=0.9', 'accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7', 'cache-control': 'max-age=0', 'content-length': '184', 'connection': 'keep-alive', 'accept-encoding': 'gzip, deflate, br', 'content-type': 'application/x-www-form-urlencoded', 'user-agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36'}",f88211c9d984,,,POST,/,{},,"{'password': 'test', 'timezone': 'Asia/Jakarta', 'user': 'test', 'timezone-offset': '7', 'requesttoken': 'ZFo8HwAyPg8OHkMLKAkZDEk9CzU4SlQ5GjwALzxtGzg=:VbsjeTXabzl3jcwvzQctOs3xCO7axTLnOvbePZr95oI=ugmc75yvgz'}",,"{'version': '0.6.0', 'response': {'message': {'sess_uuid': 'ecc2f2d7-bd4b-440a-9ba9-41289afbe5d0', 'detection': {'order': 0, 'version': '0.6.0', 'name': 'unknown', 'type': 1}}}}",other,183.89.248.147,59812,200,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.914820,,Tanner,9cc163dc-5b0c-462d-8cdf-803224f6cbf2
2024-12-02T09:26:24.688Z,1,http,,172.31.28.38,80,fileinfo,"{'md5': '6574973d61c920cd15bdbde028109832', 'tx_id': 0, 'magic': 'ASCII text, with no line terminators', 'size': 200, 'stored': False, 'gaps': False, 'filename': '/', 'state': 'CLOSED'}",30743648689810,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59809,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.688212+0000,,Suricata,
2024-12-02T09:26:24.688Z,1,,,172.31.28.38,80,http,,30743648689810,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'request_headers': [{'value': 'gzip, deflate, br', 'name': 'Accept-Encoding'}, {'value': 'en-US,en;q=0.9', 'name': 'Accept-Language'}], 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59809,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.688212+0000,0,Suricata,
2024-12-02T09:26:24.776Z,1,http,,172.31.28.38,80,fileinfo,"{'md5': 'c8e98137eaba51f6dba2d7f2414cd4cf', 'tx_id': 0, 'magic': 'ASCII text, with no line terminators', 'size': 205, 'stored': False, 'gaps': False, 'filename': '/', 'state': 'CLOSED'}",167995776071686,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59810,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.776387+0000,,Suricata,
2024-12-02T09:26:24.776Z,1,,,172.31.28.38,80,http,,167995776071686,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'request_headers': [{'value': 'gzip, deflate, br', 'name': 'Accept-Encoding'}, {'value': 'en-US,en;q=0.9', 'name': 'Accept-Language'}], 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59810,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.776387+0000,0,Suricata,
2024-12-02T09:26:24.868Z,1,http,,172.31.28.38,80,fileinfo,"{'md5': '939eac1a7723fbb8f1ac9c917c0cdaa1', 'tx_id': 0, 'magic': 'ASCII text, with no line terminators', 'size': 89, 'stored': False, 'gaps': False, 'filename': '/', 'state': 'CLOSED'}",250725408669600,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59811,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.868123+0000,,Suricata,
2024-12-02T09:26:24.868Z,1,,,172.31.28.38,80,http,,250725408669600,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'request_headers': [{'value': 'gzip, deflate, br', 'name': 'Accept-Encoding'}, {'value': 'en-US,en;q=0.9', 'name': 'Accept-Language'}], 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59811,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.868123+0000,0,Suricata,
2024-12-02T09:26:24.957Z,1,http,,172.31.28.38,80,fileinfo,"{'md5': '326d7e0ea698a435e25621765aa648f4', 'tx_id': 0, 'magic': 'ASCII text, with no line terminators', 'size': 184, 'stored': False, 'gaps': False, 'filename': '/', 'state': 'CLOSED'}",101678360033486,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59812,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.957383+0000,,Suricata,
2024-12-02T09:26:24.957Z,1,,,172.31.28.38,80,http,,101678360033486,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'request_headers': [{'value': 'gzip, deflate, br', 'name': 'Accept-Encoding'}, {'value': 'en-US,en;q=0.9', 'name': 'Accept-Language'}], 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59812,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:24.957383+0000,0,Suricata,
2024-12-02T09:26:25.045Z,1,http,,172.31.28.38,80,fileinfo,"{'md5': '3694045a0e657a4c178d683418cfd100', 'tx_id': 0, 'magic': 'ASCII text, with no line terminators', 'size': 200, 'stored': False, 'gaps': False, 'filename': '/', 'state': 'CLOSED'}",188627100151256,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59813,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:25.045633+0000,,Suricata,
2024-12-02T09:26:25.045Z,1,,,172.31.28.38,80,http,,188627100151256,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'request_headers': [{'value': 'gzip, deflate, br', 'name': 'Accept-Encoding'}, {'value': 'en-US,en;q=0.9', 'name': 'Accept-Language'}], 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59813,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:25.045633+0000,0,Suricata,
2024-12-02T09:26:25.214Z,1,http,,172.31.28.38,80,fileinfo,"{'md5': 'd1137913289c39a5180eb1ca8630f87d', 'tx_id': 0, 'magic': 'ASCII text, with no line terminators', 'size': 205, 'stored': False, 'gaps': False, 'filename': '/', 'state': 'CLOSED'}",289165403446722,"{'country_code2': 'TH', 'timezone': 'Asia/Bangkok', 'region_name': 'Bangkok', 'asn': 45758, 'as_org': 'Triple T Broadband Public Company Limited', 'ip': '183.89.248.147', 'longitude': 100.4597, 'location': {'lon': 100.4597, 'lat': 13.7063}, 'city_name': 'Bangkok', 'country_code3': 'TH', 'region_code': '10', 'continent_code': 'AS', 'postal_code': '10110', 'country_name': 'Thailand', 'latitude': 13.7063}","{'country_code2': 'SG', 'timezone': 'Asia/Singapore', 'asn': 16509, 'as_org': 'AMAZON-02', 'ip': '18.142.228.230', 'longitude': 103.8503, 'location': {'lon': 103.8503, 'lat': 1.2868}, 'city_name': 'Singapore', 'country_code3': 'SG', 'continent_code': 'AS', 'postal_code': '17', 'country_name': 'Singapore', 'latitude': 1.2868}",,f88211c9d984,"{'http_user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36', 'http_content_type': 'text/html', 'status': 200, 'url': '/', 'http_method': 'POST', 'length': 9652, 'protocol': 'HTTP/1.1', 'hostname': '18.142.228.230'}",eth0,,/data/suricata/log/eve.json,,wire/pcap,,TCP,,other,183.89.248.147,59815,,poclab,18.142.228.230,172.31.28.38,2024-12-02T09:26:25.214341+0000,,Suricata,
